species,acoustic_index,circadian_r,circadian_p,station
Bottlenose dolphin echolocation,ACI,0.0182558534194652,0.9550934436546585,37M
Bottlenose dolphin echolocation,NDSI,-0.7669446422614106,0.00360549720296594,37M
Bottlenose dolphin echolocation,rBA,-0.7669446422632702,0.0036054972028343396,37M
Bottlenose dolphin echolocation,AnthroEnergy,0.7433633162718306,0.005590695036588052,37M
Bottlenose dolphin echolocation,BioEnergy,0.894984035426919,8.413132311132567e-05,37M
Bottlenose dolphin echolocation,BI,-0.2614534021762808,0.4117313233516917,37M
Bottlenose dolphin echolocation,ROU,0.7654844188936104,0.003709961859428586,37M
Bottlenose dolphin echolocation,ADI,-0.8526769452825054,0.0004244982874522101,37M
Bottlenose dolphin echolocation,AEI,0.8430850131518202,0.0005721083295337474,37M
Bottlenose dolphin echolocation,LFC,-0.5223013252404177,0.0815063454236321,37M
Bottlenose dolphin echolocation,MFC,-0.3297099360035271,0.2952886509480176,37M
Bottlenose dolphin echolocation,HFC,-0.1951438553057288,0.5433264444279484,37M
Bottlenose dolphin echolocation,ACTspFract,-0.2508991521698539,0.4315283709491172,37M
Bottlenose dolphin echolocation,ACTspCount,-0.25337156927914234,0.42684973899258705,37M
Bottlenose dolphin echolocation,ACTspMean,-0.08028612608436994,0.8041091311888571,37M
Bottlenose dolphin echolocation,EVNspFract,-0.19913908943368633,0.5349361152152979,37M
Bottlenose dolphin echolocation,EVNspMean,-0.13116165038223615,0.684509566919379,37M
Bottlenose dolphin echolocation,EVNspCount,-0.2546561024571559,0.42442883167042295,37M
Bottlenose dolphin echolocation,TFSD,-0.22113481145160968,0.48975768642285067,37M
Bottlenose dolphin echolocation,H_Havrda,-0.8341900834870439,0.0007419122543444853,37M
Bottlenose dolphin echolocation,H_Renyi,-0.7909581679808312,0.0021867236391694745,37M
Bottlenose dolphin echolocation,H_pairedShannon,-0.8615914717998123,0.00031561492408202664,37M
Bottlenose dolphin echolocation,H_gamma,-0.8625043159020234,0.00030583396120797447,37M
Bottlenose dolphin echolocation,H_GiniSimpson,-0.8462142349119329,0.0005201672885709532,37M
Bottlenose dolphin echolocation,RAOQ,-0.8739137509173402,0.00020233486472417622,37M
Bottlenose dolphin echolocation,AGI,-0.4442849126071663,0.1478990712517308,37M
Bottlenose dolphin echolocation,nROI,-0.10572370866650212,0.7436593025655038,37M
Bottlenose dolphin echolocation,aROI,-0.24915322552950908,0.4348472172008117,37M
Red drum,File,-0.6149801924152396,0.033318440771018025,37M
Red drum,Black drum,0.5756194344069833,0.05017862845411054,37M
Red drum,Bottlenose dolphin burst pulses,-0.2672023501557801,0.401142146748485,37M
Red drum,Bottlenose dolphin whistles,0.5469502241370932,0.06571969957051023,37M
Red drum,ZCR,-0.40374260221490976,0.19306444450235588,37M
Red drum,MEANt,-0.6173739422848328,0.032446147819609215,37M
Red drum,VARt,0.08900797195964022,0.7832543095159936,37M
Red drum,SKEWt,0.5438871679014896,0.06755577052799887,37M
Red drum,KURTt,-0.544151978236556,0.0673956557025603,37M
Red drum,LEQt,0.2972847206220625,0.3480372279688707,37M
Red drum,BGNt,0.3647255920812788,0.24374780515705513,37M
Red drum,SNRt,-0.32556661068808546,0.3017627573518489,37M
Red drum,MED,0.15406900499822992,0.6325924357358413,37M
Red drum,Ht,0.3886141056407244,0.2118705673491127,37M
Red drum,ACTtFraction,-0.35644566435776914,0.255420175069906,37M
Red drum,ACTtCount,-0.35574745533795804,0.2564190968150235,37M
Red drum,ACTtMean,-0.2995439864912942,0.34420859616277977,37M
Red drum,EVNtFraction,0.3121388136074832,0.32328290972129503,37M
Red drum,EVNtMean,0.5066232303447772,0.0927880760853826,37M
Red drum,EVNtCount,-0.5338382655606204,0.07382724474881217,37M
Red drum,MEANf,0.4685700843249535,0.12441953230791727,37M
Red drum,VARf,0.09061361093382869,0.7794288882124376,37M
Red drum,SKEWf,0.4060095063443318,0.19033850862465845,37M
Red drum,KURTf,0.4243328986558831,0.16918063363361574,37M
Red drum,NBPEAKS,-0.5901164708131312,0.043396766467943125,37M
Red drum,LEQf,0.404742179628486,0.19185950912156638,37M
Red drum,ENRf,0.4047421796031412,0.19185950915205918,37M
Red drum,BGNf,0.42949193779059996,0.16350330208611855,37M
Red drum,SNRf,-0.43054347821419403,0.16236111369243408,37M
Red drum,Hf,-0.29324174701308064,0.3549450359002481,37M
Red drum,EAS,-0.46425356888842095,0.12840138128884823,37M
Red drum,ECU,-0.4805202923996254,0.11382041409464143,37M
Red drum,ECV,-0.49662242103760346,0.10050832727548044,37M
Red drum,EPS,0.6354529039639711,0.026378970237338154,37M
Red drum,EPS_KURT,0.6012156356127786,0.03866325659983643,37M
Red drum,EPS_SKEW,0.584989582789375,0.04571604246070167,37M
Red drum,ACI,-0.5038561342896327,0.09488280808339436,37M
Red drum,NDSI,-0.4351943699154845,0.15736999469451554,37M
Red drum,rBA,-0.43519436990186267,0.15736999470898924,37M
Red drum,AnthroEnergy,0.11817358996648514,0.7145296003217219,37M
Red drum,BioEnergy,0.043883368162486114,0.8922825866809303,37M
Red drum,BI,-0.4977769828780875,0.09959585628503703,37M
Red drum,ROU,0.13612644629786205,0.6731413840643996,37M
Red drum,ADI,-0.20806004826081892,0.5164026230594593,37M
Red drum,AEI,0.24181325021287614,0.448934174402069,37M
Red drum,LFC,0.45205139587681775,0.14010375827854676,37M
Red drum,MFC,0.5459189785531087,0.06633395488768955,37M
Red drum,HFC,0.5565064765242175,0.060213563200167915,37M
Red drum,ACTspFract,0.5502694610585732,0.06376932129719665,37M
Red drum,ACTspCount,0.550050846804,0.06389653006371948,37M
Red drum,ACTspMean,-0.4423190604185565,0.14991539048968683,37M
Red drum,EVNspFract,0.5445183159411384,0.0671745853046391,37M
Red drum,EVNspMean,0.5796652434468191,0.04821586117579463,37M
Red drum,EVNspCount,0.5170979280680033,0.08514111460267144,37M
Red drum,TFSD,0.28831538337322277,0.36345954727409363,37M
Red drum,H_Havrda,-0.2825139779401266,0.3736225186181397,37M
Red drum,H_Renyi,-0.4416722317511662,0.15058265192426085,37M
Red drum,H_pairedShannon,-0.29346161909455487,0.35456750672913023,37M
Red drum,H_gamma,-0.3327884640714899,0.290529406656958,37M
Red drum,H_GiniSimpson,-0.3001025168239376,0.34326558839167254,37M
Red drum,RAOQ,-0.24511951868102283,0.44256201296302855,37M
Red drum,AGI,-0.08268262312013835,0.7983665933148938,37M
Red drum,nROI,0.5517971823821751,0.06288525169326944,37M
Red drum,aROI,0.764277366481037,0.0037980350654731403,37M
Silver perch,File,-0.25393991081028117,0.4257777757099921,37M
Silver perch,Black drum,0.10369517006621266,0.7484360423127965,37M
Silver perch,Bottlenose dolphin burst pulses,0.5318597337239324,0.07510742566929757,37M
Silver perch,Bottlenose dolphin whistles,-0.42038035352386194,0.17361316114575065,37M
Silver perch,ZCR,-0.029666547794640757,0.927078084490705,37M
Silver perch,MEANt,0.6986044248805595,0.011491457707544034,37M
Silver perch,VARt,0.5213833547149251,0.08213976670512607,37M
Silver perch,SKEWt,-0.49691291881894717,0.10027821746584967,37M
Silver perch,KURTt,0.6088949181446999,0.03561143133797529,37M
Silver perch,LEQt,0.2779632221370931,0.3816967353724665,37M
Silver perch,BGNt,0.11755699697792489,0.7159644177485921,37M
Silver perch,SNRt,-0.027723163260827452,0.9318448941358097,37M
Silver perch,MED,0.4349590313170123,0.15762017444340493,37M
Silver perch,Ht,0.08785502186036988,0.7860039287504642,37M
Silver perch,ACTtFraction,-0.003100831837823295,0.9923691444786902,37M
Silver perch,ACTtCount,-0.004855753609962932,0.9880506695148721,37M
Silver perch,ACTtMean,-0.08763985756656992,0.7865173140429005,37M
Silver perch,EVNtFraction,-0.6379216059760788,0.02561941532772581,37M
Silver perch,EVNtMean,-0.748983913894825,0.005056810589248614,37M
Silver perch,EVNtCount,0.6612199900800446,0.019210707706519194,37M
Silver perch,MEANf,0.019659891796058135,0.9516431598294685,37M
Silver perch,VARf,0.4890680061428245,0.10661680148115364,37M
Silver perch,SKEWf,0.2548580498914369,0.424048844460598,37M
Silver perch,KURTf,0.2270259266120723,0.4779598824408167,37M
Silver perch,NBPEAKS,0.5344235516020068,0.07345142974224267,37M
Silver perch,LEQf,0.18732309027209376,0.5599079114875107,37M
Silver perch,ENRf,0.18732309027731459,0.5599079114763731,37M
Silver perch,BGNf,0.02167563656235799,0.9466910150543805,37M
Silver perch,SNRf,0.20799887432347314,0.5165287515580516,37M
Silver perch,Hf,-0.3994652930921079,0.19827312639958916,37M
Silver perch,EAS,0.6733847651488791,0.016375347157619152,37M
Silver perch,ECU,0.53349418340798,0.07404879572280353,37M
Silver perch,ECV,0.6246912745234112,0.02988129385474989,37M
Silver perch,EPS,-0.8003812534992953,0.0017661344769887783,37M
Silver perch,EPS_KURT,-0.6710456818998398,0.016894955092840537,37M
Silver perch,EPS_SKEW,-0.6097169600206483,0.035295278841749114,37M
Silver perch,ACI,0.7410410865924102,0.005823251202521475,37M
Silver perch,NDSI,-0.12216833329402774,0.7052545188459127,37M
Silver perch,rBA,-0.1221683333059187,0.7052545188183581,37M
Silver perch,AnthroEnergy,0.45526371732541704,0.13695869904970012,37M
Silver perch,BioEnergy,0.5186529530051218,0.08404357532309305,37M
Silver perch,BI,0.5030588903709917,0.09549217970852802,37M
Silver perch,ROU,0.46223055663582047,0.13029580965709972,37M
Silver perch,ADI,-0.35154769807819236,0.26247563311269484,37M
Silver perch,AEI,0.28719603904567287,0.36540900596466763,37M
Silver perch,LFC,-0.8926320357097001,9.360108827830528e-05,37M
Silver perch,MFC,-0.8674042788391396,0.0002572915506372326,37M
Silver perch,HFC,-0.7877581586499468,0.002345671450553734,37M
Silver perch,ACTspFract,-0.8190847954994784,0.0011168028834688437,37M
Silver perch,ACTspCount,-0.8202417296646614,0.0010837874627904896,37M
Silver perch,ACTspMean,0.6615739241551588,0.019123474839151892,37M
Silver perch,EVNspFract,-0.8196778586959512,0.0010997833040864344,37M
Silver perch,EVNspMean,-0.7985025226277949,0.001844566066662864,37M
Silver perch,EVNspCount,-0.8310907944697725,0.0008094164531263052,37M
Silver perch,TFSD,-0.8596973767364638,0.00033668594733100984,37M
Silver perch,H_Havrda,-0.41826922942023037,0.17601019882474453,37M
Silver perch,H_Renyi,-0.1523330460716163,0.6364773462578395,37M
Silver perch,H_pairedShannon,-0.39939381913817096,0.1983608887774022,37M
Silver perch,H_gamma,-0.34179190393909065,0.27686149224962153,37M
Silver perch,H_GiniSimpson,-0.39354980869845724,0.20561745549943977,37M
Silver perch,RAOQ,-0.45928794072579404,0.1330837311770593,37M
Silver perch,AGI,0.198746219281574,0.5357587322060235,37M
Silver perch,nROI,-0.7757250968109852,0.0030236147273280094,37M
Silver perch,aROI,-0.6957991136960126,0.011973005312977422,37M
Oyster toadfish grunt,File,0.4513761860105951,0.14077070740445943,37M
Oyster toadfish grunt,Black drum,-0.2529248760388189,0.42769318520396266,37M
Oyster toadfish grunt,Bottlenose dolphin burst pulses,0.2809824118155272,0.37632992794446796,37M
Oyster toadfish grunt,Bottlenose dolphin whistles,-0.5301782787397968,0.07620726665804557,37M
Oyster toadfish grunt,ZCR,0.8117486084265801,0.0013445743785751043,37M
Oyster toadfish grunt,MEANt,0.3780207442452379,0.22567660674837858,37M
Oyster toadfish grunt,VARt,-0.4483035943031217,0.14383156343855816,37M
Oyster toadfish grunt,SKEWt,-0.8775872958973109,0.0001756526659125945,37M
Oyster toadfish grunt,KURTt,0.78763699075429,0.0023518585090868036,37M
Oyster toadfish grunt,LEQt,-0.7371060179777704,0.006233859613014458,37M
Oyster toadfish grunt,BGNt,-0.8024439223454479,0.001682995140279806,37M
Oyster toadfish grunt,SNRt,0.8119613650667368,0.0013375039050333335,37M
Oyster toadfish grunt,MED,-0.5450110506648127,0.06687802914806147,37M
Oyster toadfish grunt,Ht,-0.8324111256159675,0.00078010281294385,37M
Oyster toadfish grunt,ACTtFraction,0.7648617682065111,0.003755198119363418,37M
Oyster toadfish grunt,ACTtCount,0.7642530899000259,0.0037998225331497483,37M
Oyster toadfish grunt,ACTtMean,0.7930525095706368,0.0020872450661077245,37M
Oyster toadfish grunt,EVNtFraction,-0.5250748583620046,0.07961275548943662,37M
Oyster toadfish grunt,EVNtMean,-0.6806872893391864,0.014828606184152661,37M
Oyster toadfish grunt,EVNtCount,0.7671227193543668,0.003592911989449888,37M
Oyster toadfish grunt,MEANf,-0.8469509797547043,0.0005084885758741201,37M
Oyster toadfish grunt,VARf,-0.4177420767165002,0.17661195970247456,37M
Oyster toadfish grunt,SKEWf,-0.732159745010212,0.006780427139731556,37M
Oyster toadfish grunt,KURTf,-0.7481554750286022,0.005132977235432173,37M
Oyster toadfish grunt,NBPEAKS,0.8304107563627514,0.0008248426959343107,37M
Oyster toadfish grunt,LEQf,-0.7786181397632183,0.0028485172433331115,37M
Oyster toadfish grunt,ENRf,-0.7786181397681473,0.0028485172430415206,37M
Oyster toadfish grunt,BGNf,-0.8380152386006186,0.000664694682315252,37M
Oyster toadfish grunt,SNRf,0.8553539066507909,0.0003891407456635767,37M
Oyster toadfish grunt,Hf,0.6227044900571377,0.03056272428523994,37M
Oyster toadfish grunt,EAS,0.7628468261164615,0.00390445852579056,37M
Oyster toadfish grunt,ECU,0.7998003723555045,0.0017901061226893538,37M
Oyster toadfish grunt,ECV,0.7770973772135991,0.0029395675855224375,37M
Oyster toadfish grunt,EPS,-0.6956201639503485,0.012004222261569813,37M
Oyster toadfish grunt,EPS_KURT,-0.4783719312624813,0.115680221359666,37M
Oyster toadfish grunt,EPS_SKEW,-0.30003523542274124,0.3433791109787091,37M
Oyster toadfish grunt,ACI,0.7546492573767237,0.00455856317542673,37M
Oyster toadfish grunt,NDSI,0.7986667564944295,0.001837605296776107,37M
Oyster toadfish grunt,rBA,0.7986667564974241,0.0018376052966493745,37M
Oyster toadfish grunt,AnthroEnergy,-0.42770402850132794,0.1654569822632076,37M
Oyster toadfish grunt,BioEnergy,-0.5312095410740543,0.07553141994326787,37M
Oyster toadfish grunt,BI,0.8520079591933343,0.0004337118785870383,37M
Oyster toadfish grunt,ROU,-0.44991532247302013,0.1422207002692637,37M
Oyster toadfish grunt,ADI,0.6438154775857103,0.023870223829278846,37M
Oyster toadfish grunt,AEI,-0.6950279727453295,0.012107957543837762,37M
Oyster toadfish grunt,LFC,-0.4504052783956896,0.14173332213606887,37M
Oyster toadfish grunt,MFC,-0.585620037600893,0.04542622680993129,37M
Oyster toadfish grunt,HFC,-0.6382116171122352,0.0255312381588084,37M
Oyster toadfish grunt,ACTspFract,-0.6171360570333173,0.03253209274764786,37M
Oyster toadfish grunt,ACTspCount,-0.6156500848023463,0.03307265579064718,37M
Oyster toadfish grunt,ACTspMean,0.7811216227609188,0.0027033276897582108,37M
Oyster toadfish grunt,EVNspFract,-0.6518229944280568,0.02163483722059468,37M
Oyster toadfish grunt,EVNspMean,-0.6824697492252734,0.014468025884183711,37M
Oyster toadfish grunt,EVNspCount,-0.6215062487642913,0.030979061223035474,37M
Oyster toadfish grunt,TFSD,-0.5987280497436217,0.03969054786241861,37M
Oyster toadfish grunt,H_Havrda,0.5887142565353153,0.04402262522131256,37M
Oyster toadfish grunt,H_Renyi,0.789993300972304,0.0022337544361255425,37M
Oyster toadfish grunt,H_pairedShannon,0.6224611244501532,0.03064695568651079,37M
Oyster toadfish grunt,H_gamma,0.6742314806684807,0.01619018419757439,37M
Oyster toadfish grunt,H_GiniSimpson,0.6172987321170738,0.032473302670238686,37M
Oyster toadfish grunt,RAOQ,0.5667899214115864,0.054655766285685074,37M
Oyster toadfish grunt,AGI,0.6639411554545369,0.018547463106261534,37M
Oyster toadfish grunt,nROI,-0.6773681545184163,0.015517637997877918,37M
Oyster toadfish grunt,aROI,-0.4752349423085337,0.11843169459318376,37M
Vessel,File,-0.34459862091193816,0.272677405694429,37M
Vessel,Black drum,0.22319860408628187,0.48560973078609604,37M
Vessel,Bottlenose dolphin burst pulses,-0.5285146254048847,0.07730625485898529,37M
Vessel,Bottlenose dolphin whistles,0.6595891626153645,0.0196164161910457,37M
Vessel,ZCR,-0.5953222220143519,0.0411283136973035,37M
Vessel,MEANt,-0.7155918204860658,0.008875881292528849,37M
Vessel,VARt,-0.10972821978029249,0.7342540542055374,37M
Vessel,SKEWt,0.9160114270019301,2.8547479781507698e-05,37M
Vessel,KURTt,-0.9570372463240375,1.072399787948853e-06,37M
Vessel,LEQt,0.30937508436624517,0.3278136993617649,37M
Vessel,BGNt,0.46281615389919883,0.1297455732881222,37M
Vessel,SNRt,-0.53446805530375,0.0734229074832396,37M
Vessel,MED,0.045509678679612725,0.8883122283303941,37M
Vessel,Ht,0.4932686073185439,0.1031905568784215,37M
Vessel,ACTtFraction,-0.5085837095193716,0.09132295986173328,37M
Vessel,ACTtCount,-0.507329307691473,0.09225859565181747,37M
Vessel,ACTtMean,-0.47849140595627593,0.11557627090448416,37M
Vessel,EVNtFraction,0.814217199122165,0.0012642813990949718,37M
Vessel,EVNtMean,0.9658597398185236,3.4491432877939743e-07,37M
Vessel,EVNtCount,-0.9422218202307833,4.60026040570346e-06,37M
Vessel,MEANf,0.531697752742724,0.0752129015780658,37M
Vessel,VARf,-0.10975266703399525,0.734196737278803,37M
Vessel,SKEWf,0.34413735348826807,0.2733625256450382,37M
Vessel,KURTf,0.361662946152862,0.24802792664491172,37M
Vessel,NBPEAKS,-0.8887368784527296,0.00011110211446421057,37M
Vessel,LEQf,0.38509022335115006,0.21640479757838577,37M
Vessel,ENRf,0.3850902233380562,0.2164047975953417,37M
Vessel,BGNf,0.5487222873402847,0.06467338127367404,37M
Vessel,SNRf,-0.7317753388470934,0.0068243610391393655,37M
Vessel,Hf,-0.16020186629311386,0.6189363275617963,37M
Vessel,EAS,-0.9592195735459486,8.293926026926026e-07,37M
Vessel,ECU,-0.924642066220337,1.684819754405161e-05,37M
Vessel,ECV,-0.9497838347112368,2.3108356864864837e-06,37M
Vessel,EPS,0.977752502109093,4.1350863421600806e-08,37M
Vessel,EPS_KURT,0.8026046203526104,0.0016766463561026371,37M
Vessel,EPS_SKEW,0.6586524506323226,0.019852258372775305,37M
Vessel,ACI,-0.9850377789218242,5.7593028470405945e-09,37M
Vessel,NDSI,-0.4564269757582742,0.13583117115231866,37M
Vessel,rBA,-0.456426975749369,0.13583117116092713,37M
Vessel,AnthroEnergy,-0.08497518005711577,0.792881686651181,37M
Vessel,BioEnergy,-0.00010535065748815131,0.999740738620174,37M
Vessel,BI,-0.9203949674197991,2.2001074699090878e-05,37M
Vessel,ROU,-0.0644318176975972,0.8423117394204855,37M
Vessel,ADI,-0.18115635727324947,0.5731257348798755,37M
Vessel,AEI,0.26944109026896557,0.3970561104665595,37M
Vessel,LFC,0.8324678112943822,0.0007788629336171755,37M
Vessel,MFC,0.9334012068090503,9.22053121129969e-06,37M
Vessel,HFC,0.9590022076882461,8.514200611586592e-07,37M
Vessel,ACTspFract,0.9505105824183855,2.151043775514401e-06,37M
Vessel,ACTspCount,0.9500662246137389,2.247665720385647e-06,37M
Vessel,ACTspMean,-0.9537467257283903,1.5423599690615077e-06,37M
Vessel,EVNspFract,0.9708289643067862,1.5840796905208852e-07,37M
Vessel,EVNspMean,0.9833898441271227,9.68407384719809e-09,37M
Vessel,EVNspCount,0.9520064593961497,1.8497143667058508e-06,37M
Vessel,TFSD,0.8897475620808297,0.00010633364872689162,37M
Vessel,H_Havrda,-0.08777519234988852,0.7861943940632925,37M
Vessel,H_Renyi,-0.46085741561083227,0.131591987017825,37M
Vessel,H_pairedShannon,-0.15934995629609378,0.6208268030811674,37M
Vessel,H_gamma,-0.25132671009658064,0.4307175090248088,37M
Vessel,H_GiniSimpson,-0.1429875765448648,0.6575342645346691,37M
Vessel,RAOQ,-0.08431373823623572,0.7944633026184995,37M
Vessel,AGI,-0.5484518464965072,0.0648323132896596,37M
Vessel,nROI,0.9812578824747817,1.7649370469950645e-08,37M
Vessel,aROI,0.8306289355250036,0.0008198689076454356,37M
Spotted seatrout,File,-0.6576748995114396,0.02010058504459875,9M
Spotted seatrout,Black drum,0.37261921886810234,0.23291867134007652,9M
Spotted seatrout,Bottlenose dolphin burst pulses,-0.1832473133310849,0.5686300484325206,9M
Spotted seatrout,Bottlenose dolphin whistles,-0.539874439140518,0.07001422679349326,9M
Spotted seatrout,ZCR,-0.13807782357836756,0.6686901871337271,9M
Spotted seatrout,MEANt,-0.2591996181911191,0.4159202709602278,9M
Spotted seatrout,VARt,0.844864916108705,0.0005420948578385219,9M
Spotted seatrout,SKEWt,0.03729564495736408,0.908387756999333,9M
Spotted seatrout,KURTt,0.09683843663976219,0.7646413921522235,9M
Spotted seatrout,LEQt,0.9018367036448192,6.075548052763698e-05,9M
Spotted seatrout,BGNt,0.8403331324658105,0.0006210286683389773,9M
Spotted seatrout,SNRt,-0.641601724705398,0.024516720048112558,9M
Spotted seatrout,MED,0.9527157588669608,1.7190785060260168e-06,9M
Spotted seatrout,Ht,0.7638875105612828,0.003826817113791612,9M
Spotted seatrout,ACTtFraction,0.09796423663150942,0.7619745191540387,9M
Spotted seatrout,ACTtCount,0.09451830665774007,0.7701448568435949,9M
Spotted seatrout,ACTtMean,-0.6227833365042624,0.03053547044573978,9M
Spotted seatrout,EVNtFraction,-0.5751717868992661,0.05039919177008491,9M
Spotted seatrout,EVNtMean,-0.14104357567977477,0.6619438957724688,9M
Spotted seatrout,EVNtCount,-0.4431156912861564,0.1490962001439461,9M
Spotted seatrout,MEANf,0.9577566094255714,9.867775915400599e-07,9M
Spotted seatrout,VARf,0.9573076550947067,1.0395495300269607e-06,9M
Spotted seatrout,SKEWf,0.985329287986995,5.222250937163998e-09,9M
Spotted seatrout,KURTf,0.9759579359860796,6.07612871501991e-08,9M
Spotted seatrout,NBPEAKS,0.29828005430200716,0.34634770696947215,9M
Spotted seatrout,LEQf,0.9740398388270284,8.890034440786369e-08,9M
Spotted seatrout,ENRf,0.9740398388244731,8.890034445123414e-08,9M
Spotted seatrout,BGNf,0.9377898952006991,6.606707411610165e-06,9M
Spotted seatrout,SNRf,-0.782180786970845,0.002643629475495739,9M
Spotted seatrout,Hf,-0.983904623590516,8.280759747200128e-09,9M
Spotted seatrout,EAS,-0.15859863615581637,0.6224958088496371,9M
Spotted seatrout,ECU,-0.2772900680043148,0.3828986615136049,9M
Spotted seatrout,ECV,-0.05469365289191186,0.865937741797192,9M
Spotted seatrout,EPS,0.7137643567958887,0.009133528496698668,9M
Spotted seatrout,EPS_KURT,0.8651173784142365,0.0002791351095113001,9M
Spotted seatrout,EPS_SKEW,0.8934544890667931,9.019937617569978e-05,9M
Spotted seatrout,ACI,0.19366234399057275,0.5464516611382588,9M
Spotted seatrout,NDSI,-0.9659600534605983,3.3993432027398387e-07,9M
Spotted seatrout,rBA,-0.9659600534610175,3.3993432025329213e-07,9M
Spotted seatrout,AnthroEnergy,0.9575849476812549,1.0066979536280933e-06,9M
Spotted seatrout,BioEnergy,0.4937072129676622,0.10283709632883772,9M
Spotted seatrout,BI,-0.6455217785007884,0.023380437782821586,9M
Spotted seatrout,ROU,0.9537308611563213,1.5449652993723646e-06,9M
Spotted seatrout,ADI,-0.9239710614964831,1.7591509965037024e-05,9M
Spotted seatrout,AEI,0.8471102788993133,0.0005059903682896035,9M
Spotted seatrout,LFC,0.7799982065297346,0.002767764703843258,9M
Spotted seatrout,MFC,0.2204028373328257,0.4912326973948064,9M
Spotted seatrout,HFC,0.18950963678316707,0.5552513390296342,9M
Spotted seatrout,ACTspFract,0.29432545929402787,0.35308632324211425,9M
Spotted seatrout,ACTspCount,0.291371685720419,0.35816461339943156,9M
Spotted seatrout,ACTspMean,0.11103279369957308,0.7311972084656343,9M
Spotted seatrout,EVNspFract,0.16029442780161485,0.618731051444723,9M
Spotted seatrout,EVNspMean,-0.09824202033185038,0.7613168501567757,9M
Spotted seatrout,EVNspCount,0.5640333064438662,0.05610890243492143,9M
Spotted seatrout,TFSD,-0.5737144431855286,0.051121964660157254,9M
Spotted seatrout,H_Havrda,-0.9663562201898401,3.208226860564874e-07,9M
Spotted seatrout,H_Renyi,-0.9827785830175418,1.1590139205908212e-08,9M
Spotted seatrout,H_pairedShannon,-0.9837681685972344,8.635803086310939e-09,9M
Spotted seatrout,H_gamma,-0.9758126139378371,6.260467143707406e-08,9M
Spotted seatrout,H_GiniSimpson,-0.9810318992668173,1.8732270367726995e-08,9M
Spotted seatrout,RAOQ,-0.9755620008451323,6.588813147130221e-08,9M
Spotted seatrout,AGI,0.268647598145537,0.39850193126173816,9M
Spotted seatrout,nROI,-0.5272053957023184,0.07817869228360483,9M
Spotted seatrout,aROI,-0.554906072385956,0.06111248577027009,9M
Atlantic croaker,File,0.4556160869484126,0.13661651526091811,9M
Atlantic croaker,Black drum,-0.34282406439100366,0.27531856042924224,9M
Atlantic croaker,Bottlenose dolphin burst pulses,-0.09143279444732805,0.777478914163976,9M
Atlantic croaker,Bottlenose dolphin whistles,0.46536982696709944,0.127363807488897,9M
Atlantic croaker,ZCR,-0.5117063268254455,0.0890216971526483,9M
Atlantic croaker,MEANt,-0.08754388362438366,0.7867463345185122,9M
Atlantic croaker,VARt,-0.5933918388417045,0.04195943448512434,9M
Atlantic croaker,SKEWt,0.5958310151008157,0.040911214809994684,9M
Atlantic croaker,KURTt,-0.6642958335079477,0.018462267661278817,9M
Atlantic croaker,LEQt,-0.42627493105980696,0.167029139631507,9M
Atlantic croaker,BGNt,-0.3095211573619529,0.32757336882770566,9M
Atlantic croaker,SNRt,0.026730142014249426,0.9342814184602227,9M
Atlantic croaker,MED,-0.5978823024416972,0.04004419109319005,9M
Atlantic croaker,Ht,-0.1879688926319304,0.5585309255556914,9M
Atlantic croaker,ACTtFraction,0.40287328706748027,0.19411614192699728,9M
Atlantic croaker,ACTtCount,0.404366394992011,0.1923119506056883,9M
Atlantic croaker,ACTtMean,-0.002082080452961571,0.9948761597515455,9M
Atlantic croaker,EVNtFraction,0.6226907528973707,0.030567474421895086,9M
Atlantic croaker,EVNtMean,-0.03408159934821607,0.9162570754146222,9M
Atlantic croaker,EVNtCount,0.8820292429872293,0.00014715077305309734,9M
Atlantic croaker,MEANf,-0.6104300325522601,0.035022664676724435,9M
Atlantic croaker,VARf,-0.6783799916322615,0.015305141150112873,9M
Atlantic croaker,SKEWf,-0.6771514502067417,0.015563429172602193,9M
Atlantic croaker,KURTf,-0.6357773006544941,0.026278243909626162,9M
Atlantic croaker,NBPEAKS,-0.7819710197925251,0.002655372070102728,9M
Atlantic croaker,LEQf,-0.6572505088450221,0.02020909587587267,9M
Atlantic croaker,ENRf,-0.6572505088330289,0.020209095878945163,9M
Atlantic croaker,BGNf,-0.5230957326954628,0.08096087543979234,9M
Atlantic croaker,SNRf,0.26223161078445467,0.4102898278029993,9M
Atlantic croaker,Hf,0.6640519692447036,0.01852081422467735,9M
Atlantic croaker,EAS,-0.4366073422209699,0.1558732285215249,9M
Atlantic croaker,ECU,-0.3568862465664834,0.2547910088737044,9M
Atlantic croaker,ECV,-0.43576557239168295,0.15676382159640448,9M
Atlantic croaker,EPS,-0.10557189002621906,0.744016515537521,9M
Atlantic croaker,EPS_KURT,-0.4263213235666552,0.1669779555702119,9M
Atlantic croaker,EPS_SKEW,-0.48612995803968584,0.10905766974167604,9M
Atlantic croaker,ACI,-0.7638622428496087,0.0038286882542409367,9M
Atlantic croaker,NDSI,0.590418005538733,0.04326300803415998,9M
Atlantic croaker,rBA,0.5904180055394843,0.04326300803382715,9M
Atlantic croaker,AnthroEnergy,-0.6811031103161083,0.014743902349777923,9M
Atlantic croaker,BioEnergy,0.047878732735006924,0.8825328255610085,9M
Atlantic croaker,BI,0.05017793082103028,0.8769288607237757,9M
Atlantic croaker,ROU,-0.6829468194445341,0.014372624776746844,9M
