species,acoustic_index,pearson_r,pearson_p,spearman_r,spearman_p,station
Vessel,EAS,-0.18819587825866274,4.142610598932689e-36,-0.2005019334996262,7.532989696449284e-41,14M
Vessel,ECU,-0.174931566984083,2.3494338690201265e-31,-0.19080334989406408,4.360807778609052e-37,14M
Vessel,ECV,-0.15228626755877167,4.461575268990112e-24,-0.15952066355847647,2.7403582949257086e-26,14M
Vessel,EPS,0.20145076117972696,3.1487892853669766e-41,0.18306901767707132,3.14847763773175e-34,14M
Vessel,EPS_KURT,0.13766994509873628,6.264445136531051e-20,0.1349451049891249,3.333878595845954e-19,14M
Vessel,EPS_SKEW,0.13650577865484,1.2849640627053265e-19,0.13388341405800702,6.336753859265253e-19,14M
Vessel,ACI,-0.2451165938859698,8.835076186817263e-61,-0.20365104182060315,4.095220323668595e-42,14M
Vessel,NDSI,-0.10032650556814407,3.021112625190146e-11,-0.20129462988392718,3.635897854486947e-41,14M
Vessel,rBA,-0.10032650557366546,3.0211126176500415e-11,-0.20129462988392718,3.635897854486947e-41,14M
Vessel,AnthroEnergy,0.024119619283203005,0.1109670216711542,0.2296705985890761,2.201253341352958e-53,14M
Vessel,BioEnergy,0.2651120217133771,3.6767387457810734e-71,0.21097941889734484,3.862819651399201e-45,14M
Vessel,BI,-0.15920928292489417,3.429139479610581e-26,-0.15392301513185874,1.4400185692690108e-24,14M
Vessel,ROU,0.0464286145175861,0.0021457299206253822,0.16569374354312003,2.927988787228686e-28,14M
Vessel,ADI,-0.04064618764369955,0.007216555070297463,-0.09319429387191668,6.787648481842512e-10,14M
Vessel,AEI,0.07135870836713339,2.3488836397199053e-06,0.09319823518395795,6.776403495152733e-10,14M
Vessel,LFC,0.20781286146784894,8.096931708646383e-44,0.19824011322320872,5.919399445775562e-40,14M
Vessel,MFC,0.13168246611047285,2.360351385285466e-18,0.10112667705174624,2.1011923496072908e-11,14M
Vessel,HFC,0.16807985182731577,4.828001882760969e-29,0.15640037609306134,2.5393491348595067e-25,14M
Vessel,ACTspFract,0.16699925680922445,1.095767816998075e-28,0.15389813560513815,1.465122267120781e-24,14M
Vessel,ACTspCount,0.16712643715215297,9.952889122077545e-29,0.15411244445848543,1.2623481492779695e-24,14M
Vessel,ACTspMean,-0.22336468939124482,1.6203352644163089e-50,-0.21600656240598834,2.7831570817749145e-47,14M
Vessel,EVNspFract,0.2101849062275892,8.327012330890632e-45,0.19122507031001482,3.020603932907206e-37,14M
Vessel,EVNspMean,0.28892795015650763,9.47391836493902e-85,0.20610007459024907,4.112248217107914e-43,14M
Vessel,EVNspCount,0.11189951863824256,1.200562276921604e-13,0.06397389907804542,2.3243389758808047e-05,14M
Vessel,TFSD,-0.06873801400129632,5.44077526615971e-06,-0.07547119895032307,5.92485296818168e-07,14M
Vessel,H_Havrda,-0.047708347148950433,0.0016106094192165708,-0.1436647652164359,1.4045099264260616e-21,14M
Vessel,H_Renyi,-0.09466536361367742,3.6382935127721973e-10,-0.13902288495982681,2.6971128711337598e-20,14M
Vessel,H_pairedShannon,-0.07021448787144562,3.4017511346322027e-06,-0.1636634751778594,1.328814697252707e-27,14M
Vessel,H_gamma,-0.11300323581604482,6.869305588148483e-14,-0.17389610656501397,5.329500140795907e-31,14M
Vessel,H_GiniSimpson,-0.052366969164483176,0.0005354556054334253,-0.1474168942797276,1.198650912859032e-22,14M
Vessel,RAOQ,-0.10210123012850071,1.345049887430523e-11,-0.16624503456489306,1.9352833463663087e-28,14M
Vessel,AGI,-0.05469153427324008,0.0002988649003894033,-0.07592444983506945,5.067821249997189e-07,14M
Vessel,nROI,0.14496745589163412,6.020507976711777e-22,0.13298751960610208,1.0851562706670333e-18,14M
Vessel,aROI,-0.08028599080919549,1.0769967611408072e-07,-0.0808796644222515,8.667725781249147e-08,14M
Spotted seatrout,File,-0.009033357314444858,0.5507354614248903,0.003188974086057157,0.8331761567749782,37M
Spotted seatrout,Black drum,-0.007248047657518114,0.6321277231404773,-0.007391746989421666,0.6253898949426588,37M
Spotted seatrout,Bottlenose dolphin burst pulses,-0.053175351990842945,0.00044028850303052755,-0.08547131709979054,1.5524343315828173e-08,37M
Spotted seatrout,Bottlenose dolphin whistles,-0.05072395827549329,0.000801037171755356,-0.06753214560617082,7.986551926177737e-06,37M
Spotted seatrout,ZCR,-0.40945135114087594,4.133957566381751e-176,-0.39288494300239324,4.405680312575924e-161,37M
Spotted seatrout,MEANt,0.04013537018021071,0.008002161992853035,0.030878775441210423,0.04134976846540967,37M
Spotted seatrout,VARt,0.2829716978100836,3.606865064912114e-81,0.3498015585446766,7.603535703142137e-126,37M
Spotted seatrout,SKEWt,0.21336107063557275,4.06692935614273e-46,0.28553847935880766,1.1199407784294273e-82,37M
Spotted seatrout,KURTt,-0.2105420773030247,6.315098679825872e-45,-0.3981894160053804,8.418955406979478e-166,37M
Spotted seatrout,LEQt,0.4337606272455565,9.28530503713386e-200,0.3629467953167865,4.972247237169328e-136,37M
Spotted seatrout,BGNt,0.5274303280441586,3.3011007465077e-311,0.45478380785517214,7.823338235959417e-222,37M
Spotted seatrout,SNRt,-0.47385097205436477,3.064026797755702e-243,-0.4280594699857654,4.898306759290596e-194,37M
Spotted seatrout,MED,0.5926260740103306,0.0,0.45105088341334293,8.459548592203374e-218,37M
Spotted seatrout,Ht,0.5044790961993759,1.331991630210724e-280,0.4742053177877437,1.1897348894979795e-243,37M
Spotted seatrout,ACTtFraction,-0.2228462545829839,2.983598695214115e-50,-0.19674076456446066,2.430220618885937e-39,37M
Spotted seatrout,ACTtCount,-0.22294414055492948,2.6980384888613047e-50,-0.19692411532276322,2.0611354692007856e-39,37M
Spotted seatrout,ACTtMean,-0.48981335324529046,3.0891563819149663e-262,-0.43604467763806376,4.408266600935205e-202,37M
Spotted seatrout,EVNtFraction,-0.07235130245027216,1.7097102373949612e-06,-0.05088960279299043,0.0007698926164564818,37M
Spotted seatrout,EVNtMean,-0.08925960861161086,3.4771388756745632e-09,0.011116585910091136,0.46278751166818344,37M
Spotted seatrout,EVNtCount,0.0006266974441170164,0.966982685594951,0.016854418891845063,0.2655794493770733,37M
Spotted seatrout,MEANf,0.34143221179377575,1.3065050907549223e-119,0.2810107808703664,4.99361664705668e-80,37M
Spotted seatrout,VARf,0.489064133275962,2.5363557364583976e-261,0.3623509975909158,1.4745736036666347e-135,37M
Spotted seatrout,SKEWf,0.5485950900392144,0.0,0.3777307421728708,4.5189117405538807e-148,37M
Spotted seatrout,KURTf,0.5253977889604144,2.112997671061845e-308,0.3682214384828056,2.969918002647348e-140,37M
Spotted seatrout,NBPEAKS,-0.0296062828992946,0.05047684819584164,-0.02093215570705141,0.16675560533380937,37M
Spotted seatrout,LEQf,0.48247761461055394,2.214488778167156e-253,0.3573012101379349,1.3484744688309639e-131,37M
Spotted seatrout,ENRf,0.4824776146200924,2.2144887201674276e-253,0.3573012101379349,1.3484744688309639e-131,37M
Spotted seatrout,BGNf,0.559397048499616,0.0,0.4403185120179496,1.7714116245590014e-206,37M
Spotted seatrout,SNRf,-0.40804647622196555,8.398499287036456e-175,-0.39538647668170446,2.6883322820733873e-163,37M
Spotted seatrout,Hf,-0.6090468582563895,0.0,-0.38143676649386266,3.4398278911050854e-151,37M
Spotted seatrout,EAS,-0.18586452280694682,3.179918792216519e-35,-0.1707975009803847,6.27209276710681e-30,37M
Spotted seatrout,ECU,-0.14650126440210598,2.2719544216620726e-22,-0.1448880902865402,6.548035116017803e-22,37M
Spotted seatrout,ECV,-0.14583236539498237,3.5289845948917126e-22,-0.1623075165556427,3.7587151914782906e-27,37M
Spotted seatrout,EPS,0.08738826388278156,7.338324745275463e-09,0.10351577102330087,7.103386281129873e-12,37M
Spotted seatrout,EPS_KURT,-0.11813933877846161,4.86140507913715e-15,-0.14075874417946835,9.314997454918285e-21,37M
Spotted seatrout,EPS_SKEW,-0.08600920649799365,1.2600931890619343e-08,-0.10222321133914314,1.292255533527563e-11,37M
Spotted seatrout,ACI,-0.08975662343706103,2.8441757534294415e-09,-0.12704873803869116,3.588049909398225e-17,37M
Spotted seatrout,NDSI,-0.5759274937713342,0.0,-0.40739600455674974,3.3698973129295175e-174,37M
Spotted seatrout,rBA,-0.5759274937697199,0.0,-0.40739600455674974,3.3698973129295175e-174,37M
Spotted seatrout,AnthroEnergy,0.484643928631494,5.657496075996776e-256,0.40579225131297225,1.0223954075137344e-172,37M
Spotted seatrout,BioEnergy,0.14398921314626725,1.174923071657699e-21,0.10113697469401439,2.124561356175578e-11,37M
Spotted seatrout,BI,-0.30808419066640524,1.2863386344634918e-96,-0.42535964779196567,2.2996447290581994e-191,37M
Spotted seatrout,ROU,0.4485220141578973,4.2822918041457716e-215,0.3304606823901593,1.0071309860288219e-111,37M
Spotted seatrout,ADI,-0.42702698716151205,5.183489614985904e-193,-0.32312813559045195,1.2479594059351197e-106,37M
Spotted seatrout,AEI,0.38574966019405993,7.177957293071096e-155,0.3215586067578387,1.4726829862864244e-105,37M
Spotted seatrout,LFC,-0.0280147656757408,0.06421031239112052,-0.02314390296275766,0.12630371654406775,37M
Spotted seatrout,MFC,0.04282779929484029,0.004654198548461398,0.0608114630015794,5.8131276192700834e-05,37M
Spotted seatrout,HFC,-0.02141670638945203,0.15715087411749407,-0.020717809445254535,0.1711424478318279,37M
Spotted seatrout,ACTspFract,-0.009110608644996226,0.5473331580833976,-0.007745703359444484,0.6089272248310358,37M
Spotted seatrout,ACTspCount,-0.009183891116389686,0.5441152880592508,-0.0079999894024445,0.597220662601406,37M
Spotted seatrout,ACTspMean,-0.2536476326421216,4.713319256452836e-65,-0.23982753903851753,3.784025364116799e-58,37M
Spotted seatrout,EVNspFract,-0.08451661399044777,2.2412724814389586e-08,-0.06481177950779313,1.8251449957845863e-05,37M
Spotted seatrout,EVNspMean,-0.14254376587232473,2.984762587671788e-21,-0.2931750729863612,2.938418069841747e-87,37M
Spotted seatrout,EVNspCount,-0.03696012017211764,0.014605272880324571,-0.02491180907256093,0.09983356454751775,37M
Spotted seatrout,TFSD,-0.05545592382050449,0.0002467192245358727,-0.10496811121068253,3.594414163613987e-12,37M
Spotted seatrout,H_Havrda,-0.5447731649735673,0.0,-0.3708307723988384,2.2580091732214307e-142,37M
Spotted seatrout,H_Renyi,-0.5158059049843513,2.0572089042746296e-295,-0.38398983654329283,2.3147686884455622e-153,37M
Spotted seatrout,H_pairedShannon,-0.6094713554561968,0.0,-0.3813782165608852,3.855854792923141e-151,37M
Spotted seatrout,H_gamma,-0.5405160714676553,0.0,-0.3691551523305799,5.208823081723727e-141,37M
Spotted seatrout,H_GiniSimpson,-0.5975257975893427,0.0,-0.37945385915415875,1.6223237885743065e-149,37M
Spotted seatrout,RAOQ,-0.545598636319321,0.0,-0.342453941462751,2.3182625203551478e-120,37M
Spotted seatrout,AGI,-0.14710913971358744,1.519918276922761e-22,-0.10769918370987734,9.734746119302625e-13,37M
Spotted seatrout,nROI,-0.09065840747819387,1.9698193396629695e-09,-0.07198709855502604,1.9276080050160607e-06,37M
Spotted seatrout,aROI,-0.08344860065618584,3.364100393007996e-08,-0.06649848591707393,1.0973673841416745e-05,37M
Atlantic croaker,File,0.018394970218074652,0.22433698664453866,0.016180762647004448,0.2851612482683267,37M
Atlantic croaker,Black drum,-0.006107129480227549,0.6866724296074602,-0.006112400791197285,0.6864163495508211,37M
Atlantic croaker,Bottlenose dolphin burst pulses,-0.045989531584199404,0.002372223585224341,-0.09241744467949527,9.52366903736971e-10,37M
Atlantic croaker,Bottlenose dolphin whistles,-0.04591771067126141,0.002409909439440278,-0.05245505239264787,0.0005262972393940686,37M
Atlantic croaker,ZCR,0.14005203053499238,1.4558562496935787e-20,0.16133332152709298,7.662169151783864e-27,37M
Atlantic croaker,MEANt,0.012815342235641493,0.3972860464006233,0.03198035201519802,0.034616362821822115,37M
Atlantic croaker,VARt,-0.06525297830875215,1.599593612414441e-05,-0.047060601978910224,0.001870624197709158,37M
Atlantic croaker,SKEWt,0.031713218665457246,0.036156731950129105,-0.03810895261872603,0.011802956218152156,37M
Atlantic croaker,KURTt,-0.10062116886592756,2.6853978683203095e-11,-0.05492640660759956,0.00028277703185353024,37M
Atlantic croaker,LEQt,-0.03704569567613896,0.01437794461106139,-0.04587926130985785,0.002430308965620845,37M
Atlantic croaker,BGNt,0.05377927502240948,0.0003784799329208155,0.07128891527539208,2.4221390896694752e-06,37M
Atlantic croaker,SNRt,-0.020127534912969165,0.18366897436330393,-0.026408764884748175,0.08105753775730377,37M
Atlantic croaker,MED,-0.0687346896459731,5.487037249233226e-06,0.061041052565018,5.4491386291258906e-05,37M
Atlantic croaker,Ht,0.16875401040932098,3.0161520869432023e-29,0.1828256979127392,4.057824367620974e-34,37M
Atlantic croaker,ACTtFraction,0.15671397800286901,2.112422079662545e-25,0.1565587439201801,2.357412240708765e-25,37M
Atlantic croaker,ACTtCount,0.15680010712929826,1.9875549670738672e-25,0.15673627278744465,2.079373409671051e-25,37M
Atlantic croaker,ACTtMean,-0.031382561577389355,0.03814395147519627,-0.04436797271555062,0.003368801092968445,37M
Atlantic croaker,EVNtFraction,-0.04475221192378552,0.003103153248821915,-0.018645952348723478,0.21807695682240322,37M
Atlantic croaker,EVNtMean,-0.08655028109292966,1.02024523677828e-08,-0.17680772514901794,5.515924273583477e-32,37M
Atlantic croaker,EVNtCount,0.15821711840939406,7.257931341103805e-26,0.1550583083045843,6.769206272174942e-25,37M
Atlantic croaker,MEANf,-0.02725229438486044,0.07180898007651354,-0.0032053060814012553,0.8323344376019259,37M
Atlantic croaker,VARf,-0.08734526075484075,7.464026011114414e-09,-0.052893780196224746,0.00047221709229498647,37M
Atlantic croaker,SKEWf,-0.08564448252180112,1.4517843419260476e-08,-0.09089850162244224,1.785223674094387e-09,37M
Atlantic croaker,KURTf,-0.06273796616229807,3.355676986169704e-05,-0.06579703133818068,1.3579178282283162e-05,37M
Atlantic croaker,NBPEAKS,0.04181482786406023,0.005726480663132953,0.06967893653422856,4.068721836761857e-06,37M
Atlantic croaker,LEQf,-0.02157004849842458,0.15420035419476374,-0.02591883595919529,0.08685859597740592,37M
Atlantic croaker,ENRf,-0.021570048494496646,0.15420035426979722,-0.02591883595919529,0.08685859597740592,37M
Atlantic croaker,BGNf,0.011526667003013356,0.44644642838860976,0.0618069633658105,4.3847911452938665e-05,37M
Atlantic croaker,SNRf,-0.044609916682828696,0.003199220222761436,-0.02838619316970564,0.06075642767311419,37M
Atlantic croaker,Hf,0.11991073333984016,1.8847124453253654e-15,0.11784192768730249,5.691865161012849e-15,37M
Atlantic croaker,EAS,-0.03111643526401412,0.039810075836845184,-3.852520934928168e-05,0.997969736898188,37M
Atlantic croaker,ECU,0.01226111805103409,0.4180161739856585,0.00667045816229671,0.6595145586229052,37M
Atlantic croaker,ECV,-0.021819796845954708,0.14948519547707248,-0.031720783660772536,0.036112319356242296,37M
Atlantic croaker,EPS,0.14737631003076215,1.2730803389822698e-22,0.17289998149652624,1.2210320380178177e-30,37M
Atlantic croaker,EPS_KURT,-0.09868585695383467,6.400228051659838e-11,-0.09470285557945209,3.6303881068510784e-10,37M
Atlantic croaker,EPS_SKEW,-0.06950716210934209,4.297423331492536e-06,-0.067553778437389,7.933234441984325e-06,37M
Atlantic croaker,ACI,-0.04781284638511207,0.0015787284532972272,-0.06796754870317363,6.976587102259188e-06,37M
Atlantic croaker,NDSI,0.06227626286612444,3.833443975255341e-05,0.015121960315927024,0.31786694572695573,37M
Atlantic croaker,rBA,0.06227626286807502,3.833443973106702e-05,0.015121960315927024,0.31786694572695573,37M
Atlantic croaker,AnthroEnergy,-0.07882011095080158,1.8469149822526826e-07,-0.01691769829682353,0.2637887978075605,37M
Atlantic croaker,BioEnergy,-0.05592139043965051,0.00021862922886116247,-0.00305283269539483,0.840199969239144,37M
Atlantic croaker,BI,-0.06545584197882111,1.5050415556304707e-05,0.000634028483819466,0.9665966769235599,37M
Atlantic croaker,ROU,-0.07997219149377816,1.2193157676143683e-07,-0.034461719651734876,0.02279541757019466,37M
Atlantic croaker,ADI,0.10656515785201297,1.6812440356909838e-12,0.09787912839135732,9.147643927777498e-11,37M
Atlantic croaker,AEI,-0.10447387178533563,4.536890693155134e-12,-0.09841091516637275,7.231020920389376e-11,37M
Atlantic croaker,LFC,0.15128658091247765,9.162746624867134e-24,0.15852750842048105,5.813476301156399e-26,37M
Atlantic croaker,MFC,0.2091801223583333,2.3426281470209636e-44,0.22579336321769544,1.412697064111911e-51,37M
Atlantic croaker,HFC,0.08903961810967191,3.799255290040059e-09,0.10816105044678036,7.77971843664717e-13,37M
Atlantic croaker,ACTspFract,0.12363328719772267,2.4574696252938064e-16,0.1443523444688379,9.281818478354092e-22,37M
Atlantic croaker,ACTspCount,0.12368365431384859,2.3896338394794914e-16,0.1444163133522198,8.903715078172453e-22,37M
Atlantic croaker,ACTspMean,-0.12198719455963022,6.096254129746254e-16,-0.09669941517635493,1.5342659799953543e-10,37M
Atlantic croaker,EVNspFract,0.03526996095661111,0.01979143433680391,0.09424406768525528,4.4140081262887763e-10,37M
Atlantic croaker,EVNspMean,-0.08263185556373107,4.5740330931013125e-08,-0.1588807512726738,4.5135201333457573e-26,37M
Atlantic croaker,EVNspCount,0.10815920794252759,7.786693739568841e-13,0.1323784881027844,1.6034971417980427e-18,37M
Atlantic croaker,TFSD,-0.012603955650378031,0.4051185637935107,-0.05566526126970834,0.00023369140918730438,37M
Atlantic croaker,H_Havrda,0.07485169551163684,7.389287324733448e-07,0.07528553049048714,6.370965756128195e-07,37M
Atlantic croaker,H_Renyi,0.09041931054894708,2.172070991885497e-09,0.08835786171669882,4.99293668741859e-09,37M
Atlantic croaker,H_pairedShannon,0.11886814434571528,3.2975535950685704e-15,0.11713669128124683,8.259997434756916e-15,37M
Atlantic croaker,H_gamma,0.13501465460238327,3.2864795544036284e-19,0.1290596551267149,1.127592302599776e-17,37M
Atlantic croaker,H_GiniSimpson,0.09036694223791356,2.2189966795995817e-09,0.08957399010075127,3.062509762282043e-09,37M
Atlantic croaker,RAOQ,0.15035225324718637,1.729372076980185e-23,0.153715563711408,1.7244027113425218e-24,37M
Atlantic croaker,AGI,-0.00619230614618547,0.6825389725201993,0.04175393303672693,0.005797533537065197,37M
Atlantic croaker,nROI,-0.0010407228373190292,0.9451974101430041,0.054800858386828036,0.00029202211076409377,37M
Atlantic croaker,aROI,0.06545986581332124,1.5032211012039789e-05,0.08645566792480401,1.0587146632414642e-08,37M
Oyster toadfish boat whistle,File,0.09614010822931224,1.956375606906029e-10,0.08802031747985065,5.7118796413472224e-09,37M
Oyster toadfish boat whistle,Black drum,0.02537620675883685,0.0936699110958163,0.02607258626332032,0.0850030814006761,37M
Oyster toadfish boat whistle,Bottlenose dolphin burst pulses,-0.040033135410918144,0.008163832768785535,-0.027984246058364998,0.06450117671530742,37M
Oyster toadfish boat whistle,Bottlenose dolphin whistles,-0.020878588235348626,0.16784392394505995,0.011739927381158944,0.4380798146999184,37M
Oyster toadfish boat whistle,ZCR,-0.04444589337593342,0.0033133129010258734,-0.02716636903417762,0.07270967330816486,37M
Oyster toadfish boat whistle,MEANt,0.002328109151388599,0.8777910796363293,0.009617412536061581,0.5252736417575428,37M
Oyster toadfish boat whistle,VARt,-0.010553275025960394,0.4857683505990632,-0.0293073556327094,0.05285007099933652,37M
Oyster toadfish boat whistle,SKEWt,-0.009668964228510116,0.5230555174641949,-0.09284269418839951,7.972971822210312e-10,37M
Oyster toadfish boat whistle,KURTt,-0.14501248481800172,6.037360458356735e-22,-0.12267937602726892,4.166681078571644e-16,37M
Oyster toadfish boat whistle,LEQt,-0.012869232439119473,0.395303950096602,-0.02668855809933779,0.0778882490117574,37M
Oyster toadfish boat whistle,BGNt,0.06825275149792027,6.382519582875987e-06,0.07608464753695075,4.83802031495341e-07,37M
Oyster toadfish boat whistle,SNRt,-0.06561425086724082,1.4349383574744925e-05,-0.06211206732705713,4.018403622162381e-05,37M
Oyster toadfish boat whistle,MED,-0.03332725812794329,0.027675823944703404,0.06637703938535072,1.1387691260555432e-05,37M
Oyster toadfish boat whistle,Ht,0.0999491212161559,3.637484918084236e-11,0.08782855808858989,6.164150604208487e-09,37M
Oyster toadfish boat whistle,ACTtFraction,-0.21665310268221577,1.5721507089236404e-47,-0.22540360342784294,2.1200089565639728e-51,37M
Oyster toadfish boat whistle,ACTtCount,-0.21672725100466475,1.4601667471200944e-47,-0.22552509563790296,1.86819653577741e-51,37M
Oyster toadfish boat whistle,ACTtMean,-0.03538423668443777,0.019395890479952965,-0.030233540026044677,0.04578626060346201,37M
Oyster toadfish boat whistle,EVNtFraction,-0.09896093592853603,5.662656335884225e-11,-0.12672819453877476,4.3078078498172805e-17,37M
Oyster toadfish boat whistle,EVNtMean,-0.028259955748109813,0.061912621918282396,-0.034116831978844894,0.0241932474297575,37M
Oyster toadfish boat whistle,EVNtCount,-0.14258590180208774,2.90513031281828e-21,-0.15008675516959946,2.0699374275501208e-23,37M
Oyster toadfish boat whistle,MEANf,-0.06241346728381015,3.685113129231929e-05,-0.05199658481044559,0.0005889368966365888,37M
Oyster toadfish boat whistle,VARf,-0.06769849991515585,7.585198224681755e-06,-0.0222381560661075,0.14183425256725812,37M
Oyster toadfish boat whistle,SKEWf,-0.08009310920205046,1.1669309349754159e-07,-0.035437212086954946,0.01921488052754802,37M
Oyster toadfish boat whistle,KURTf,-0.09275412951444287,8.274148637982172e-10,-0.03154446277928748,0.03715963226442258,37M
Oyster toadfish boat whistle,NBPEAKS,-0.2469898512970325,1.131859244577968e-61,-0.28647352387805874,3.1326335190514875e-83,37M
Oyster toadfish boat whistle,LEQf,-0.016471547341394503,0.2765921368548633,-0.029887801328175912,0.04832410365845648,37M
Oyster toadfish boat whistle,ENRf,-0.016471547346190923,0.27659213671498095,-0.029887801328175912,0.04832410365845648,37M
Oyster toadfish boat whistle,BGNf,0.07274245831760884,1.5020920624991408e-06,0.11749107431796271,6.852255554008722e-15,37M
Oyster toadfish boat whistle,SNRf,-0.14406258254612342,1.1203297875758499e-21,-0.12336616284403566,2.850225973114732e-16,37M
Oyster toadfish boat whistle,Hf,0.04237919729548867,0.0051043880004702285,-0.003610612846660793,0.8115096360571928,37M
Oyster toadfish boat whistle,EAS,-0.24143670954823174,6.255536815239387e-59,-0.24158405109821407,5.301500171739879e-59,37M
Oyster toadfish boat whistle,ECU,-0.18374017048950989,1.89464940172196e-34,-0.18939747948194594,1.5575333677618432e-36,37M
Oyster toadfish boat whistle,ECV,-0.18909768619409573,2.0165700005502147e-36,-0.21344130369058523,3.759361623551589e-46,37M
Oyster toadfish boat whistle,EPS,0.013087136585797528,0.3873504909379744,0.0047621960096227095,0.7531100788289421,37M
Oyster toadfish boat whistle,EPS_KURT,0.06846656092230688,5.969225346671245e-06,0.09327573649875326,6.647655526664214e-10,37M
Oyster toadfish boat whistle,EPS_SKEW,0.09218263573269675,1.05020862137384e-09,0.1087941774524374,5.71258858724527e-13,37M
Oyster toadfish boat whistle,ACI,-0.04814461584491635,0.0014638328542996262,-0.05823729011646227,0.00011821655294194474,37M
Oyster toadfish boat whistle,NDSI,0.04687809467230214,0.0019485450459613284,-0.05734301157629825,0.00015029557910542108,37M
Oyster toadfish boat whistle,rBA,0.04687809467255362,0.0019485450458519868,-0.05734301157629825,0.00015029557910542108,37M
Oyster toadfish boat whistle,AnthroEnergy,-0.07864356862211418,1.96725516677847e-07,0.03816932828532398,0.011669850018224757,37M
Oyster toadfish boat whistle,BioEnergy,0.010968525837273702,0.46876839199422443,0.012941352445167566,0.3926607249148901,37M
Oyster toadfish boat whistle,BI,-0.19880723273376671,3.760377416713269e-40,-0.1316411204347126,2.4839751048389105e-18,37M
Oyster toadfish boat whistle,ROU,-0.08210365084312538,5.570872291244722e-08,-0.058126423685689564,0.00012181021532578544,37M
Oyster toadfish boat whistle,ADI,-0.06338829776024157,2.7777317697240753e-05,-0.1228858853580204,3.7179226964439537e-16,37M
Oyster toadfish boat whistle,AEI,0.1196625242925294,2.154148617692776e-15,0.13100087629519205,3.62509680075177e-18,37M
Oyster toadfish boat whistle,LFC,0.17769357210308678,2.7058754144302963e-32,0.18962034468579334,1.2850614279551394e-36,37M
Oyster toadfish boat whistle,MFC,-0.037560368284699,0.013075406064946499,-0.049170422411049006,0.0011555367715055484,37M
Oyster toadfish boat whistle,HFC,-0.03176881072481304,0.03583144507391966,-0.04531873737055208,0.0027461937764801498,37M
Oyster toadfish boat whistle,ACTspFract,-0.021494848888102613,0.15564200010528284,-0.03718538835591431,0.014013555010020868,37M
Oyster toadfish boat whistle,ACTspCount,-0.02151215947032989,0.15530923757899873,-0.03717488024121727,0.0140406793188215,37M
Oyster toadfish boat whistle,ACTspMean,-0.19745435182877058,1.278850138812319e-39,-0.16869005700401338,3.1670887477758186e-29,37M
Oyster toadfish boat whistle,EVNspFract,-0.019300202693835544,0.20235095641680095,-0.023246420019228876,0.12463270879782652,37M
Oyster toadfish boat whistle,EVNspMean,-0.005889347196078157,0.6972834055620564,0.00846735146496855,0.5759760873565248,37M
Oyster toadfish boat whistle,EVNspCount,-0.025897335626680625,0.08712065543870451,-0.037375569700996265,0.013530573133541517,37M
Oyster toadfish boat whistle,TFSD,-0.04431639728477764,0.0034059923747995586,-0.04986142156446083,0.000982963883400774,37M
Oyster toadfish boat whistle,H_Havrda,0.0910661228088798,1.6664540263256971e-09,0.016237583214309705,0.2834728536080142,37M
Oyster toadfish boat whistle,H_Renyi,0.03702350137218795,0.014436601345870407,0.005275549687465904,0.7275034674843567,37M
Oyster toadfish boat whistle,H_pairedShannon,0.044193268073541285,0.003496297015276632,-0.0029873924263358657,0.8435807345464073,37M
Oyster toadfish boat whistle,H_gamma,-0.025842504768876663,0.08779185661637523,-0.046451251216659585,0.0021425517272207414,37M
Oyster toadfish boat whistle,H_GiniSimpson,0.08479719189388069,2.0128106683708373e-08,0.013526028367182521,0.3716298615255945,37M
Oyster toadfish boat whistle,RAOQ,-0.04008041060103615,0.008088713539434954,-0.07265062092141539,1.54854236085932e-06,37M
Oyster toadfish boat whistle,AGI,-0.13632264376783138,1.4794292832558386e-19,-0.11807490448292873,5.030549572444843e-15,37M
Oyster toadfish boat whistle,nROI,-0.018586496884558573,0.2195484359889252,-0.004210859074093647,0.7809162454021658,37M
Oyster toadfish boat whistle,aROI,-0.14660261115325754,2.124930039105771e-22,-0.1625271481195796,3.199177736779395e-27,37M
Bottlenose dolphin echolocation,File,-0.0952577875064543,2.862528252357989e-10,-0.07879166477500822,1.865812586932642e-07,37M
Bottlenose dolphin echolocation,Black drum,-0.010827033294996407,0.4745237075092685,-0.01336004926041023,0.3775279552749954,37M
Bottlenose dolphin echolocation,Bottlenose dolphin burst pulses,0.22252382801017284,4.15441354727433e-50,0.36566484116295944,3.387972450212275e-138,37M
Bottlenose dolphin echolocation,Bottlenose dolphin whistles,0.12541681927502024,9.056915097098524e-17,0.17917987385430217,8.122415636438548e-33,37M
Bottlenose dolphin echolocation,ZCR,0.08145847496379532,7.076151965301536e-08,0.08156805786439662,6.795310861149314e-08,37M
Bottlenose dolphin echolocation,MEANt,-0.013871500475232609,0.35953792297283843,-0.023153800586764802,0.12614163048702054,37M
Bottlenose dolphin echolocation,VARt,-0.01952403561161889,0.19716514715947991,-0.11275106569188736,7.961565618037623e-14,37M
Bottlenose dolphin echolocation,SKEWt,-0.07696999010839084,3.555002911236609e-07,-0.08740068602769241,7.302398633646897e-09,37M
Bottlenose dolphin echolocation,KURTt,0.15585358581358075,3.8752186805185593e-25,0.24301965077480522,1.051047037139574e-59,37M
Bottlenose dolphin echolocation,LEQt,-0.08043426899940327,1.0305994279237714e-07,-0.11161503938139389,1.4119169109621726e-13,37M
